YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
1998,10,2,2,310,6.7  9.7,1.37,16.67,6.49,220,1015.8,14.5,15.7,999,99
1998,10,2,3,320,7.7  9.6,1.4,16.67,6.01,212,1015.9,14.5,15.7,999,99
1998,10,2,4,320,8.8 10.5,1.42,16.67,6.08,232,1016.3,14.5,15.7,999,99
1998,10,2,5,333,7.0  8.6,1.51,16.67,6.02,208,1016.9,14.9,15.7,999,99
1998,10,2,6,327,6.3  7.5,1.44,14.29,5.61,188,1017.2,14.9,15.7,999,99
1998,10,2,7,326,7.6  9.5,1.33,16.67,5.55,206,1017.1,14.9,15.7,999,99
1998,10,2,8,322,7.1  8.2,1.29,14.29,5.48,190,1016.9,14.9,15.7,999,99
1998,10,2,9,335,6.1  7.4,1.31,16.67,5.39,204,1016.5,14.8,15.7,999,99
1998,10,2,10,336,5.9  7.8,1.34,16.67,5.88,208,1016.5,14.5,15.6,999,99
1998,10,2,11,331,5.9  6.9,1.28,16.67,5.77,214,1016.3,14.5,15.6,999,99
1998,10,2,12,333,5.9  7.7,1.22,14.29,5.76,212,1015.9,14.9,15.6,999,99
1998,10,2,13,328,6.7  8.2,1.21,16.67,6.05,204,1015.8,14.8,15.7,999,99
1998,10,2,14,340,5.7  6.4,1.15,16.67,6.26,213,1016,14.9,15.6,999,99
1998,10,2,15,4,3.1  3.8,1.14,14.29,6.22,231,1016.4,14.8,15.6,999,99
1998,10,2,16,333,1.8  2.4,1.08,16.67,6.79,227,1016.5,14.7,15.6,999,99
1998,10,2,17,286,2.7  3.3,1.05,16.67,7.13,213,1016.5,15.2,15.6,999,99
1998,10,2,18,305,6.5  7.9,1.11,16.67,7.62,207,1016.6,15.6,15.6,999,99
1998,10,2,19,321,6.5  7.7,1.01,14.29,6,210,1016.8,15.2,15.6,999,99
1998,10,2,20,325,7.3  8.7,1.11,14.29,5.22,203,1016.6,15.2,15.6,999,99
1998,10,2,21,319,7.5  8.9,1.15,14.29,5.05,216,1016,15.2,15.6,999,99
1998,10,2,22,311,7.5  8.9,1.26,16.67,4.9,216,1015.7,15.1,15.6,999,99
1998,10,2,23,308,8.6 10.3,1.37,14.29,4.73,201,1015.3,15.1,15.7,999,99
1998,10,3,0,310,8.5 10.8,1.38,5.56,4.62,316,1015,15.2,15.6,999,99
1998,10,3,1,311,8.7 10.3,1.45,5.26,4.79,313,1014.9,15.2,15.6,999,99
1998,10,3,2,305,8.5 10.2,1.45,14.29,4.95,214,1014.8,15.2,15.7,999,99
1998,10,3,3,304,9.2 10.6,1.4,5.88,4.87,313,1014.8,14.9,15.7,999,99
1998,10,3,4,312,10.1 12.2,1.62,5.88,5.06,317,1015.1,15.2,15.6,999,99
1998,10,3,5,313,9.1 11.2,1.92,5.88,5.38,312,1015.3,15.2,15.6,999,99
1998,10,3,6,320,9.5 11.4,2,6.67,5.44,322,1015.1,15.1,15.6,999,99
1998,10,3,7,319,8.9 10.6,2.29,7.14,5.84,329,1015.1,14.9,15.6,999,99
1998,10,3,8,318,8.5 10.6,2.18,6.67,5.78,326,1014.9,14.9,15.3,999,99
1998,10,3,9,313,8.9 10.6,2.2,6.67,5.63,324,1015,14.9,15.3,999,99
1998,10,3,10,318,9.0 10.7,2.08,6.67,5.66,324,1015.2,14.9,15.3,999,99
1998,10,3,11,319,8.8 10.3,2.13,6.25,5.66,324,1014.9,14.9,15.3,999,99
1998,10,3,12,319,8.3 10.9,2.11,8.33,5.78,316,1015,14.8,15.3,999,99
1998,10,3,13,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1998,10,3,14,321,8.0  9.4,2.02,9.09,5.98,314,1016.1,14.5,15,999,99
1998,10,3,15,321,8.0  9.3,2.2,12.5,6.28,315,1016.4,14.7,15.2,999,99
1998,10,3,16,325,7.7  9.0,2.24,12.5,6.5,316,1017.2,14.9,15.2,999,99
1998,10,3,17,316,7.1  8.4,2.37,12.5,6.9,303,1017.5,14.9,15.2,999,99
1998,10,3,18,316,7.4  8.7,2.38,9.09,6.76,307,1018,14.9,15.3,999,99
1998,10,3,19,311,7.5  9.8,2.25,12.5,6.83,305,1018.6,15,15.3,999,99
1998,10,3,20,302,7.7  9.1,2.46,12.5,7.05,306,1018.3,15.2,15.3,999,99
1998,10,3,21,311,7.5  9.2,2.24,11.11,6.6,315,1017.9,15.1,15.6,999,99
1998,10,3,22,312,7.8  9.2,2.31,11.11,6.96,312,1017.6,15.1,15.6,999,99
1998,10,3,23,307,8.5  9.9,2.09,12.5,6.49,308,1017.3,15.1,15.6,999,99
1998,10,4,0,308,8.4  9.5,2.32,12.5,6.64,309,1017.3,15.2,15.2,999,99
1998,10,4,1,318,8.5 10.0,2.19,11.11,6.71,309,1016.8,15.2,15.2,999,99
1998,10,4,2,323,7.6  9.2,2.21,12.5,6.96,316,1017.2,14.9,15.2,999,99
1998,10,4,3,330,6.8  8.2,2.1,12.5,6.72,310,1017.3,14.9,15.2,999,99
1998,10,4,4,329,5.7  6.7,2.32,12.5,7.34,316,1017.6,14.9,14.9,999,99
1998,10,4,5,313,8.1  9.9,2.3,11.11,7.55,316,1017.7,14.9,14.9,999,99
1998,10,4,6,316,8.5  9.9,2.22,11.11,7.11,310,1017.9,14.9,14.9,999,99
1998,10,4,7,314,8.1  9.9,2.16,11.11,6.88,312,1017.9,14.9,14.9,999,99
1998,10,4,8,306,8.1  9.5,2.16,12.5,7.33,314,1017.9,14.9,14.9,999,99
1998,10,4,9,313,8.0  9.7,2.28,11.11,7.46,312,1017.8,14.9,14.9,999,99
1998,10,4,10,318,7.4  8.6,2.23,12.5,7.49,312,1017.7,14.9,14.9,999,99
1998,10,4,11,329,7.2  8.5,2.32,11.11,7.41,310,1017.3,14.9,14.9,999,99
1998,10,4,12,353,5.1  6.1,2.09,20,7.06,197,1017.5,14.5,14.9,999,99
1998,10,4,13,348,4.6  5.7,2.21,20,7.89,192,1018.2,14.1,15.2,999,99
1998,10,4,14,343,5.1  6.4,1.91,12.5,7.28,313,1018.8,14.2,15.2,999,99
1998,10,4,15,332,6.4  7.6,1.88,20,7.8,196,1018.8,14.1,15.2,999,99
1998,10,4,16,333,5.6  6.6,2.06,12.5,8.08,308,1018.9,14.2,15.2,999,99
1998,10,4,17,350,5.3  6.2,2.09,11.11,7.91,316,1019,14.1,15.2,999,99
1998,10,4,18,333,4.3  5.4,2.03,16.67,7.9,202,1019.4,14.2,15.2,999,99
1998,10,4,19,310,6.5  7.9,2.07,11.11,7.84,317,1019,15.2,15.2,999,99
1998,10,4,20,304,7.9  9.7,2.07,12.5,7.16,304,1018.9,15.2,15.2,999,99
1998,10,4,21,307,8.0  9.8,2.16,11.11,6.98,312,1018.9,15.6,15.2,999,99
1998,10,4,22,310,8.9 10.8,2.12,11.11,6.83,315,1018.1,15.6,15.3,999,99
1998,10,4,23,310,9.1 10.6,2.35,11.11,6.83,318,1017.8,15.5,15.6,999,99
1998,10,5,0,308,8.2 10.2,1.95,11.11,6.38,317,1017.3,15.7,15.6,999,99
1998,10,5,1,315,8.9 11.0,2.05,11.11,6.42,318,1017.1,15.6,15.6,999,99
1998,10,5,2,322,8.8 10.2,1.94,10,6.24,312,1017.2,15.2,15.6,999,99
1998,10,5,3,322,8.9 10.7,2,11.11,6.33,312,1017.2,14.9,15.3,999,99
1998,10,5,4,316,9.6 11.4,2.09,11.11,6.38,308,1016.5,14.9,15.2,999,99
1998,10,5,5,320,8.6 10.1,2.18,11.11,6.49,314,1016.6,14.8,15.2,999,99
1998,10,5,6,322,8.4  9.4,2.22,16.67,6.51,177,1016.4,14.6,15,999,99
1998,10,5,7,342,4.8  5.9,1.96,16.67,6.9,195,1016.4,14.5,14.9,999,99
1998,10,5,8,332,4.5  5.6,1.98,16.67,7.43,191,1016.4,14.5,14.9,999,99
1998,10,5,9,340,4.4  5.3,1.94,16.67,7.22,183,1016.4,14.5,14.9,999,99
1998,10,5,10,349,4.6  5.5,2.07,16.67,7.17,183,1016.1,14.4,14.9,999,99
1998,10,5,11,340,3.1  3.9,2.26,16.67,7.34,189,1016,14.2,14.9,999,99
1998,10,5,12,332,3.7  4.6,2.18,16.67,7.44,182,1015.8,14.1,14.9,999,99
1998,10,5,13,4,5.2  5.9,2.17,16.67,7.11,184,1015.8,14.1,14.9,999,99
1998,10,5,14,7,3.3  4.1,2.24,16.67,7.4,189,1016.1,14.1,15.1,999,99
1998,10,5,15,360,2.1  3.0,2.23,8.33,7.4,306,1016.3,14.5,15,999,99
1998,10,5,16,35,2.9  3.7,1.84,8.33,7.16,307,1016.5,14.9,15.2,999,99
1998,10,5,17,51,3.7  4.4,1.98,10,7.47,305,1016.5,14.9,15.2,999,99
1998,10,5,18,40,2.3  2.8,1.89,16.67,7.55,198,1016.5,15.2,15.3,999,99
1998,10,5,19,48,2.1  2.7,1.87,9.09,7.45,305,1016.6,15.2,15.6,999,99
1998,10,5,20,339,2.8  3.7,1.81,9.09,7.37,304,1016.5,15.6,15.9,999,99
1998,10,5,21,325,2.9  3.6,1.86,16.67,7.55,185,1016.3,16,16,999,99
1998,10,5,22,312,2.8  3.5,1.87,9.09,7.49,307,1015.8,16.5,16.4,999,99
1998,10,5,23,302,2.6  3.5,1.95,9.09,7.54,305,1015.6,17.1,16.5,999,99
1998,10,6,0,335,2.8  3.4,1.96,8.33,7.22,311,1015.2,17.3,16.7,999,99
1998,10,6,1,358,1.7  2.3,1.89,16.67,7.33,178,1015.2,17.5,16.5,999,99
1998,10,6,2,360,1.6  2.1,2.02,8.33,7.26,303,1015.1,16.8,16.4,999,99
1998,10,6,3,360,1.8  2.3,1.84,16.67,7.49,180,1015.6,16.5,16,999,99
1998,10,6,4,43,1.5  2.2,1.76,16.67,7.42,188,1015.1,16.7,15.9,999,99
1998,10,6,5,88,3.3  4.3,1.75,8.33,7.57,301,1015.5,16.7,16,999,99
1998,10,6,6,120,1.7  2.3,1.67,16.67,7.69,184,1015.4,16.4,16,999,99
1998,10,6,7,114,1.9  2.4,1.58,16.67,8.16,178,1015,16.2,16,999,99
1998,10,6,8,97,2.4  3.1,1.43,16.67,7.68,195,1014.8,16.5,15.9,999,99
1998,10,6,9,95,2.9  3.9,1.48,16.67,8.26,185,1015,16,15.7,999,99
1998,10,6,10,95,3.7  4.4,1.45,16.67,8.17,188,1014.9,15.7,15.7,999,99
1998,10,6,11,83,4.3  5.1,1.49,16.67,7.97,180,1014.6,15.6,15.7,999,99
1998,10,6,12,86,5.9  7.3,1.36,16.67,6.92,185,1014.3,15.3,15.7,999,99
1998,10,6,13,88,5.8  6.8,1.39,16.67,6.77,170,1014.7,15.2,15.6,999,99
1998,10,6,14,88,5.5  6.4,1.52,16.67,7.41,179,1014.7,15.6,15.6,999,99
1998,10,6,15,82,5.1  6.1,1.45,16.67,7.02,191,1014.8,15.2,15.6,999,99
1998,10,6,16,91,3.5  4.1,1.38,16.67,6.9,191,1015.5,15.6,15.6,999,99
1998,10,6,17,90,4.4  5.3,1.41,16.67,7.08,185,1015.7,15.6,15.6,999,99
1998,10,6,18,88,3.3  4.0,1.5,16.67,7.19,178,1015.5,15.7,15.7,999,99
1998,10,6,19,97,2.9  3.4,1.34,14.29,7.32,186,1015,16,15.7,999,99
1998,10,6,20,81,1.0  1.4,1.2,16.67,7.51,179,1014.8,16.7,16,999,99
1998,10,6,21,80,1.1  1.5,1.36,14.29,8.23,176,1014,17.3,16.4,999,99
1998,10,6,22,117,1.0  1.5,1.38,14.29,8.04,172,1013.3,17.6,16.7,999,99
1998,10,6,23,224,1.1  1.4,1.41,14.29,8.23,189,1012.9,18.3,16.5,999,99
1998,10,7,0,257,1.5  2.0,1.37,14.29,8.19,180,1012.8,18.4,16.8,999,99
1998,10,7,1,257,3.7  4.2,1.37,14.29,8.19,190,1012.7,17.6,16.8,999,99
1998,10,7,2,360,1.1  1.7,1.35,16.67,8.45,181,1012.8,16.7,16.4,999,99
1998,10,7,3,61,2.8  3.3,1.32,14.29,8.32,184,1012.6,16,16.2,999,99
1998,10,7,4,96,2.6  3.0,1.28,14.29,8.76,185,1012.5,15.9,15.9,999,99
1998,10,7,5,197,1.4  2.0,1.19,14.29,8.6,181,1013.2,16,15.9,999,99
1998,10,7,6,280,2.0  2.6,1.11,14.29,8.28,187,1013.4,16,15.9,999,99
1998,10,7,7,306,2.3  3.0,1.23,16.67,8.87,181,1013.3,16,15.9,999,99
1998,10,7,8,302,2.9  3.5,1.13,14.29,8.86,174,1013.3,15.7,15.9,999,99
1998,10,7,9,355,2.7  3.8,1.09,14.29,8.31,186,1013.3,15.2,15.9,999,99
1998,10,7,10,311,2.6  3.2,1.12,14.29,8.34,196,1013.4,14.6,15.9,999,99
1998,10,7,11,295,2.7  3.1,1.29,14.29,8.9,194,1013.3,14.9,15.7,999,99
1998,10,7,12,273,1.8  2.2,1.22,14.29,8.64,197,1013.4,14.9,15.6,999,99
1998,10,7,13,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1998,10,7,14,261,2.3  3.0,1.39,14.29,8.7,186,1014.7,14.8,15.6,999,99
1998,10,7,15,346,2.1  2.8,1.23,14.29,8.18,189,1014.9,14.9,15.6,999,99
1998,10,7,16,346,2.9  3.6,1.42,14.29,8.85,194,1015.7,15,15.3,999,99
1998,10,7,17,45,2.0  3.2,99,99,99,999,1015.8,14.1,15.6,999,99
1998,10,7,18,227,.1   .5,1.43,14.29,9.06,196,1016.3,14.7,15.6,999,99
1998,10,7,19,180,.0   .2,1.41,11.11,9.14,304,1016.4,16.3,15.7,999,99
1998,10,7,20,325,.7  1.2,1.39,11.11,9.1,301,1016.5,15.2,16,999,99
1998,10,7,21,291,.8  1.1,1.32,11.11,8.88,300,1016.4,14.9,16.4,999,99
1998,10,7,22,294,.5   .9,1.42,10,9.26,301,1016.4,16.1,16.4,999,99
1998,10,7,23,268,.9  1.3,1.35,10,9.11,304,1016.5,17.5,16.5,999,99
1998,10,8,0,249,1.7  2.2,1.36,11.11,9.39,294,1016.5,17.6,16.4,999,99
1998,10,8,1,266,1.7  2.3,1.27,11.11,8.9,284,1016.4,17.3,16.5,999,99
1998,10,8,2,276,.8  1.2,1.29,10,8.88,294,1016.4,16.5,16,999,99
1998,10,8,3,265,1.7  2.1,1.24,11.11,8.78,277,1017.1,15.9,15.6,999,99
1998,10,8,4,261,2.0  2.5,1.27,11.11,8.76,300,1017.3,15.7,15.6,999,99
1998,10,8,5,275,1.6  1.9,1.3,10,8.72,296,1017.6,15.7,15.3,999,99
1998,10,8,6,271,.6   .9,1.33,11.11,9.08,277,1017.8,15.7,15.6,999,99
1998,10,8,7,285,1.2  1.6,1.31,10,9.03,285,1017.9,15.6,16,999,99
1998,10,8,8,311,1.5  2.3,1.34,10,9.1,291,1018,15.7,15.4,999,99
1998,10,8,9,323,2.9  4.3,1.32,10,9.33,298,1018.1,16.7,15.7,999,99
1998,10,8,10,58,2.1  2.6,1.35,11.11,9.17,298,1018.3,16,15.7,999,99
1998,10,8,11,80,2.3  2.9,1.3,14.29,9.44,252,1018.1,15.6,15.7,999,99
1998,10,8,12,92,2.2  2.9,1.37,14.29,9.9,218,1018.6,15.6,15.6,999,99
1998,10,8,13,111,2.1  2.7,1.3,14.29,9.48,288,1018.9,15.2,15.6,999,99
1998,10,8,14,136,1.2  1.9,1.48,14.29,9.57,277,1019.5,15.2,15.6,999,99
1998,10,8,15,285,1.2  1.7,1.44,14.29,9.39,286,1019.7,15.2,15.6,999,99
1998,10,8,16,293,2.7  3.3,1.56,14.29,9.59,297,1020.4,15.3,15.7,999,99
1998,10,8,17,301,2.9  3.6,1.57,14.29,9.62,294,1020.8,15.2,15.7,999,99
1998,10,8,18,318,6.8  8.3,1.72,14.29,9.77,301,1020.9,15,15.7,999,99
1998,10,8,19,318,6.4  7.8,1.86,14.29,8.58,308,1021,15.2,15.6,999,99
1998,10,8,20,317,7.7  9.3,1.67,12.5,7.7,300,1020.7,15.6,15.3,999,99
1998,10,8,21,318,8.2 10.6,2.04,14.29,7.76,310,1020.3,15.7,15.2,999,99
1998,10,8,22,318,10.0 12.7,2.36,14.29,7.75,305,1019.5,15.2,15.2,999,99
1998,10,8,23,311,11.8 13.7,2.1,11.11,6.37,308,1019,14.9,15.2,999,99
1998,10,9,0,320,10.2 13.0,2.33,14.29,6.56,312,1019.4,15.1,15.2,999,99
1998,10,9,1,321,9.7 11.5,2.34,10,6.97,303,1019.5,15.2,15.2,999,99
1998,10,9,2,322,9.4 11.1,2.4,12.5,6.55,314,1019.5,15,14.9,999,99
1998,10,9,3,323,8.8 10.9,2.24,12.5,6.51,295,1020.1,15.2,14.9,999,99
1998,10,9,4,322,8.1  9.8,2.35,11.11,6.44,299,1020.5,15.2,14.9,999,99
1998,10,9,5,320,8.7 10.3,2.56,12.5,7.09,298,1020.5,15.2,14.9,999,99
1998,10,9,6,324,8.7 10.6,2.61,12.5,6.79,302,1020,15.2,14.9,999,99
1998,10,9,7,322,7.7  9.5,2.64,11.11,6.9,303,1019.9,14.9,14.9,999,99
1998,10,9,8,322,8.1  9.8,2.83,12.5,7.1,303,1020,14.9,14.8,999,99
1998,10,9,9,323,9.4 12.2,2.6,11.11,6.8,304,1019.6,14.9,14.8,999,99
1998,10,9,10,325,8.7 10.8,2.67,10,6.63,296,1019.5,14.9,14.6,999,99
1998,10,9,11,330,8.1  9.9,2.65,11.11,6.71,300,1019,14.9,14.5,999,99
1998,10,9,12,329,8.5 10.7,2.35,10,6.38,299,1018.9,14.8,14.8,999,99
1998,10,9,13,329,7.8  9.6,2.44,10,6.44,306,1019.4,14.8,14.8,999,99
1998,10,9,14,334,7.1  9.5,2.48,10,6.51,308,1019.6,14.9,14.5,999,99
1998,10,9,15,329,7.9  9.3,2.34,12.5,6.46,307,1019.8,14.9,14.5,999,99
1998,10,9,16,324,7.8  9.6,2.4,12.5,6.35,307,1020.3,14.9,14.4,999,99
1998,10,9,17,331,6.8  8.1,2.34,12.5,6.48,315,1020.6,14.9,14.4,999,99
1998,10,9,18,328,7.3  8.9,2.46,12.5,6.71,313,1020.6,14.9,14.4,999,99
1998,10,9,19,328,7.6  9.2,2.33,12.5,6.68,297,1020.4,14.9,14.5,999,99
1998,10,9,20,325,6.8  8.3,2.23,12.5,6.52,307,1020.3,14.9,14.5,999,99
1998,10,9,21,327,5.6  6.6,2.14,12.5,6.57,315,1019.5,15.1,14.5,999,99
1998,10,9,22,306,7.8  9.4,2.36,12.5,7.32,308,1018.8,15.2,14.8,999,99
1998,10,9,23,304,8.1  9.8,2.1,12.5,6.51,310,1018.8,15.2,14.8,999,99
1998,10,10,0,301,9.0 10.7,2.38,12.5,7.11,309,1018,15.3,14.8,999,99
1998,10,10,1,317,9.4 11.8,2.07,11.11,6.26,305,1018,15.2,14.5,999,99
1998,10,10,2,311,9.0 10.8,2.24,11.11,6.29,301,1018,15.1,14.5,999,99
1998,10,10,3,322,8.8 11.3,2.42,11.11,6.23,304,1018.1,15,14.5,999,99
1998,10,10,4,328,8.5 10.1,2.49,11.11,6.2,303,1018.2,14.9,14.5,999,99
1998,10,10,5,324,8.4 10.0,2.54,11.11,6.23,304,1018.1,14.9,14.5,999,99
1998,10,10,6,322,8.5 10.2,2.41,11.11,5.97,311,1018.1,14.9,14.4,999,99
1998,10,10,7,325,9.6 11.4,2.54,12.5,6.04,300,1018,14.9,14.4,999,99
1998,10,10,8,318,10.2 11.7,2.66,11.11,6.12,307,1017.8,14.6,14.4,999,99
1998,10,10,9,320,10.2 12.1,99,99,99,999,1017.7,14.5,14.4,999,99
1998,10,10,10,332,9.3 12.1,2.38,9.09,6.08,292,1017.7,14.4,14.4,999,99
1998,10,10,11,334,9.5 11.5,2.45,11.11,6,310,1017.4,14.2,14.4,999,99
1998,10,10,12,331,10.0 12.0,2.85,6.67,6.38,314,1017.2,14.1,14.4,999,99
1998,10,10,13,326,10.0 11.8,2.36,7.14,6.09,318,1017.2,14.1,14.4,999,99
1998,10,10,14,329,9.3 11.3,2.45,7.14,6.24,313,1016.9,13.9,14.4,999,99
1998,10,10,15,326,9.5 11.0,2.46,7.14,6.23,316,1017.3,13.7,14.4,999,99
1998,10,10,16,335,9.7 11.3,2.38,7.14,5.98,311,1017.8,13.7,14.4,999,99
1998,10,10,17,329,9.7 11.7,2.39,11.11,6.02,313,1017.6,13.7,14.4,999,99
1998,10,10,18,324,9.5 10.8,2.19,7.14,5.79,297,1017.7,13.9,14.4,999,99
1998,10,10,19,313,9.2 11.1,2.14,11.11,5.67,312,1017.4,14.1,14.5,999,99
1998,10,10,20,316,9.0 10.9,2.11,11.11,5.61,307,1016.9,14.1,14.5,999,99
1998,10,10,21,311,7.7  9.3,2.16,11.11,5.88,310,1016.5,14.1,14.5,999,99
1998,10,10,22,296,9.4 11.0,2.13,11.11,6.03,307,1015.8,14.1,14.5,999,99
1998,10,10,23,316,8.4 10.1,2.23,9.09,6.08,301,1015.7,14.4,14.5,999,99
1998,10,11,0,330,9.2 10.9,2.3,10,6.13,309,1014.9,14.4,14.5,999,99
1998,10,11,1,326,9.5 11.3,2.41,9.09,5.92,305,1014.8,14.2,14.5,999,99
1998,10,11,2,324,9.8 11.4,2.27,10,5.86,310,1014.5,14.1,14.5,999,99
1998,10,11,3,327,10.6 12.5,2.39,10,5.99,311,1014.2,14.1,14.5,999,99
1998,10,11,4,327,10.5 11.9,2.32,6.25,5.78,313,1014.2,13.7,14.5,999,99
1998,10,11,5,329,9.7 11.8,2.34,6.67,5.97,315,1014.5,13.8,14.5,999,99
1998,10,11,6,328,9.6 11.2,2.17,10,5.72,305,1014.7,13.7,14.4,999,99
1998,10,11,7,325,8.6 10.2,2.14,10,5.94,314,1014.6,13.7,14.4,999,99
1998,10,11,8,327,8.4 10.3,2,10,5.55,306,1014.2,13.6,14.4,999,99
1998,10,11,9,326,8.4  9.9,1.97,10,5.79,307,1014.3,13.6,14.4,999,99
1998,10,11,10,327,8.3  9.7,1.9,10,5.8,305,1014.2,13.6,14.2,999,99
1998,10,11,11,329,7.8  9.1,1.9,9.09,5.84,309,1013.5,13.4,13.7,999,99
1998,10,11,12,330,6.7  7.9,1.92,9.09,5.83,309,1013.4,13.3,13.7,999,99
1998,10,11,13,335,6.9  8.0,1.94,9.09,5.78,309,1014,13.3,13.6,999,99
1998,10,11,14,345,5.4  6.3,1.74,7.69,5.98,308,1014.2,12.9,13.6,999,99
1998,10,11,15,336,6.0  7.4,1.74,9.09,5.96,307,1014.8,13.3,13.6,999,99
1998,10,11,16,329,6.7  7.8,1.7,10,5.84,312,1015.5,13.4,13.6,999,99
1998,10,11,17,329,7.3  8.4,1.61,9.09,5.78,307,1015.5,13.6,13.7,999,99
1998,10,11,18,332,6.7  7.7,1.68,10,5.59,300,1015.7,13.6,13.7,999,99
1998,10,11,19,319,6.2  7.7,1.57,9.09,5.54,304,1015.8,13.7,14.1,999,99
1998,10,11,20,312,6.9  8.5,1.6,10,5.63,305,1015.7,13.9,14.1,999,99
1998,10,11,21,315,7.5  8.7,1.51,9.09,5.28,306,1015,14.2,13.7,999,99
1998,10,11,22,314,7.1  8.3,1.56,9.09,5.59,298,1014.8,14.4,13.7,999,99
1998,10,11,23,312,7.7  9.0,1.56,10,5.3,307,1014.3,14.5,13.7,999,99
1998,10,12,0,313,7.3  8.4,1.53,9.09,5.3,311,1014.2,14.5,14,999,99
1998,10,12,1,316,6.9  8.5,1.44,8.33,5.46,302,1014.3,14.5,14.1,999,99
1998,10,12,2,314,6.6  7.8,1.51,9.09,5.68,310,1014.3,14.3,14.1,999,99
1998,10,12,3,324,5.6  7.1,1.39,9.09,5.72,308,1014.5,14.3,14.1,999,99
1998,10,12,4,316,4.9  5.9,1.31,9.09,5.78,318,1014.8,14.1,14.1,999,99
1998,10,12,5,321,4.7  5.3,1.27,8.33,6,310,1015,14.1,14.1,999,99
1998,10,12,6,321,4.6  5.4,1.27,8.33,6.17,305,1015.7,14.1,14.1,999,99
1998,10,12,7,313,5.2  6.0,1.13,9.09,6.1,306,1015.8,14.1,14.1,999,99
1998,10,12,8,329,4.6  5.4,1.13,10,6.07,303,1015.8,14.1,14.1,999,99
1998,10,12,9,328,4.8  5.6,1.02,9.09,5.79,304,1016.3,13.6,14.1,999,99
1998,10,12,10,333,4.4  5.3,0.98,10,5.82,298,1015.7,13.6,14.1,999,99
1998,10,12,11,338,4.1  4.8,0.95,9.09,5.91,311,1015.2,13.6,14.1,999,99
1998,10,12,12,320,3.5  4.2,0.92,9.09,6.26,308,1015.6,13.6,14.1,999,99
1998,10,12,13,345,3.6  4.4,0.92,9.09,6.33,306,1015.7,13.6,14.1,999,99
1998,10,12,14,339,4.1  5.2,0.86,9.09,6.39,303,1015.6,13.6,14.1,999,99
1998,10,12,15,329,3.5  4.0,0.91,7.69,6.37,298,1016.3,13.4,14.1,999,99
1998,10,12,16,341,2.3  2.9,0.98,9.09,6.75,297,1016.5,13.4,14.1,999,99
1998,10,12,17,326,.7  1.7,1.01,11.11,7.27,302,1016.6,13.7,14.1,999,99
1998,10,12,18,324,1.2  1.9,1.29,11.11,8.21,296,1017.2,14.4,14.1,999,99
1998,10,12,19,326,.9  1.3,1.43,11.11,8.46,295,1017.3,14.5,14.1,999,99
1998,10,12,20,296,1.5  2.1,1.56,11.11,8.75,290,1017.2,14.9,14.4,999,99
1998,10,12,21,287,3.3  3.9,1.74,11.11,9.2,289,1016.4,14.9,14.5,999,99
1998,10,12,22,283,3.5  4.4,1.95,11.11,9.34,289,1016,14.9,14.5,999,99
1998,10,12,23,281,3.6  4.2,1.85,11.11,8.98,288,1016.4,15.2,14.5,999,99
1998,10,13,0,289,4.6  5.6,1.81,10,8.76,289,1015.9,15.2,14.5,999,99
1998,10,13,1,288,4.8  5.5,1.98,11.11,8.73,293,1016.3,15.2,14.4,999,99
1998,10,13,2,294,3.3  3.9,2,10,8.49,288,1016.3,14.9,14.2,999,99
1998,10,13,3,324,3.0  3.9,1.85,10,8.27,287,1016.4,14.5,14.1,999,99
1998,10,13,4,318,2.9  3.8,1.82,10,8.37,291,1016.7,14.2,14.1,999,99
1998,10,13,5,339,1.4  1.9,1.88,10,8.23,292,1017.2,14.1,14.1,999,99
1998,10,13,6,346,1.7  2.2,1.96,11.11,8.56,296,1017.2,14.1,14.1,999,99
1998,10,13,7,306,2.1  3.4,2.01,11.11,8.67,293,1017.2,14.4,14.1,999,99
1998,10,13,8,296,3.4  4.3,2.15,11.11,8.72,288,1017.3,14.4,14.1,999,99
1998,10,13,9,315,2.7  3.9,2.49,14.29,9.79,296,1017.3,14.4,14.1,999,99
1998,10,13,10,358,1.7  2.2,2.62,12.5,9.81,302,1017.4,14.2,14.1,999,99
1998,10,13,11,18,2.1  2.5,2.73,12.5,10.06,297,1017.2,14.1,14.1,999,99
1998,10,13,12,360,1.8  2.2,2.87,12.5,10.1,297,1017.4,13.7,14.1,999,99
1998,10,13,13,5,1.8  2.4,2.45,12.5,9.78,292,1017.7,13.7,14.1,999,99
1998,10,13,14,355,1.6  2.0,2.31,11.11,9.47,291,1018,13.7,13.7,999,99
1998,10,13,15,35,2.0  2.6,2.36,12.5,9.24,294,1018.6,13.5,13.7,999,99
1998,10,13,16,354,2.0  2.6,2.63,12.5,9.41,296,1019.2,13.4,13.7,999,99
1998,10,13,17,352,2.9  3.9,2.61,12.5,9.21,295,1019.5,13.6,13.7,999,99
1998,10,13,18,332,5.1  6.8,2.24,12.5,8.52,294,1019.5,14.1,13.7,999,99
1998,10,13,19,322,6.2  7.5,2.29,11.11,8.27,294,1019.4,14.1,14,999,99
1998,10,13,20,324,7.0  8.7,2.13,12.5,7.88,292,1018.8,14,14.1,999,99
