YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
1996,7,15,13,325,4.7  6.0,1.36,11.11,7.1,294,1014.2,15.5,13.7,999,99
1996,7,15,14,330,5.2  6.7,1.23,9.09,6.44,308,1014.3,15.6,14.1,999,99
1996,7,15,15,309,4.4  5.9,1.2,11.11,6.09,302,1014.7,15.6,14.1,999,99
1996,7,15,16,316,4.5  6.0,1.27,11.11,6.39,299,1015.6,15.7,14.1,999,99
1996,7,15,17,333,3.4  5.3,1.15,11.11,6.2,296,1015.7,15.9,14,999,99
1996,7,15,18,329,3.9  5.0,1.19,11.11,6.64,285,1015.7,16,13.7,999,99
1996,7,15,19,342,2.8  3.8,1.16,11.11,6.9,301,1015.8,16.5,13.6,999,99
1996,7,15,20,320,2.5  3.3,1.24,11.11,7.26,294,1015.8,16.6,13.7,999,99
1996,7,15,21,265,2.4  3.3,1.24,11.11,7.18,296,1015.7,16.6,14.1,999,99
1996,7,15,22,288,3.6  4.5,1.14,9.09,7.17,311,1015.6,16.5,14.1,999,99
1996,7,15,23,284,4.2  5.2,1.23,11.11,7.21,297,1014.4,16.5,14.1,999,99
1996,7,16,0,289,3.7  4.6,1.2,10,6.96,302,1014.4,16.5,14.1,999,99
1996,7,16,1,286,4.1  5.8,1.2,10,7.47,310,1014.1,16.5,13.6,999,99
1996,7,16,2,291,4.6  6.0,1.17,10,6.94,304,1013.5,16.4,13.6,999,99
1996,7,16,3,320,4.4  6.5,1.25,10,6.96,319,1013.5,16,13.6,999,99
1996,7,16,4,331,3.4  4.7,1.2,9.09,6.98,316,1014.1,16.4,13.6,999,99
1996,7,16,5,308,4.0  4.9,1,10,6.49,315,1014.2,17.2,14.1,999,99
1996,7,16,6,315,3.0  5.0,1.19,10,7.61,314,1014.2,17.3,14.4,999,99
1996,7,16,7,18,.9  1.6,1.23,10,7.68,311,1014.3,17.2,14.4,999,99
1996,7,16,8,25,.8  1.6,1.16,10,7.67,312,1014.2,16.8,14.4,999,99
1996,7,16,9,180,.0   .0,99,99,99,305,1014.1,16.7,14.4,999,99
1996,7,16,10,322,1.7  2.4,1.16,10,8.13,304,1014.1,16.5,14.4,999,99
1996,7,16,11,308,2.9  4.0,1.14,10,7.84,304,1013.8,16.4,14.4,999,99
1996,7,16,12,313,3.5  4.8,1.23,10,8.14,303,1014.1,16.4,14.4,999,99
1996,7,16,13,300,4.0  4.8,1.17,10,7.96,307,1014.2,15.9,14.4,999,99
1996,7,16,14,293,2.1  4.4,1.25,10,7.53,316,1014.4,16.4,14.5,999,99
1996,7,16,15,36,.5  1.8,1.23,10,7.49,310,1014.9,16,14.4,999,99
1996,7,16,16,45,.1  1.4,1.35,11.11,7.76,312,1015.6,16.4,14.5,999,99
1996,7,16,17,70,.3   .6,1.42,10,8.07,313,1015.6,16.4,14.5,999,99
1996,7,16,18,27,.3   .7,1.31,11.11,7.52,310,1015.7,16.7,14.8,999,99
1996,7,16,19,291,2.9  4.3,1.54,10,7.35,314,1015.8,16.4,14.9,999,99
1996,7,16,20,308,3.8  5.3,1.68,11.11,7.04,311,1015.8,16.5,14.9,999,99
1996,7,16,21,313,3.9  5.3,1.65,10,7.09,313,1015.8,16.2,14.9,999,99
1996,7,16,22,306,5.1  6.1,1.93,9.09,7.18,314,1015.7,16.4,14.9,999,99
1996,7,16,23,304,4.9  6.5,1.91,8.33,7.17,313,1014.8,16.3,14.9,999,99
1996,7,17,0,304,5.2  6.3,1.95,8.33,7.18,315,1014.3,16,14.9,999,99
1996,7,17,1,308,6.4  7.6,2.03,10,7.13,312,1014.1,16.4,14.9,999,99
1996,7,17,2,312,7.1  8.6,2.06,10,6.81,311,1013.6,15.9,14.9,999,99
1996,7,17,3,316,7.4  9.3,2.15,10,6.87,313,1013.5,15.7,14.8,999,99
1996,7,17,4,325,7.4  8.8,2.18,9.09,6.54,311,1013.5,15.7,14.8,999,99
1996,7,17,5,322,7.3  9.0,2.16,10,6.57,320,1014,15.7,14.8,999,99
1996,7,17,6,315,7.8 10.1,2.35,10,6.83,319,1014,15.9,14.7,999,99
1996,7,17,7,320,5.8  7.0,2.22,10,6.89,314,1013.8,16.4,14.5,999,99
1996,7,17,8,325,6.1  7.8,2.13,10,6.78,312,1013.6,16.4,14.5,999,99
1996,7,17,9,322,5.7  7.3,1.97,10,6.51,311,1013.5,16.4,14.5,999,99
1996,7,17,10,321,5.3  7.0,1.98,10,6.83,310,1013.5,16.4,14.5,999,99
1996,7,17,11,313,6.5  8.3,2.06,10,6.65,311,1013.4,16.2,14.5,999,99
1996,7,17,12,328,6.0  7.5,2.26,10,7.1,311,1013.5,16,14.5,999,99
1996,7,17,13,321,5.4  7.4,2.22,9.09,7.02,314,1014.1,16.2,14.5,999,99
1996,7,17,14,328,5.7  7.2,2.4,10,7.22,318,1014.2,15.9,14.4,999,99
1996,7,17,15,321,6.4  8.8,2.22,9.09,6.7,314,1014.4,15.9,14.4,999,99
1996,7,17,16,329,5.8  7.4,2.16,8.33,6.44,317,1015.7,15.7,14.4,999,99
1996,7,17,17,317,5.4  7.0,2.05,7.69,6.36,307,1015.9,15.7,14.4,999,99
1996,7,17,18,320,4.8  8.2,2.08,8.33,6.55,314,1016.5,16,14.4,999,99
1996,7,17,19,316,4.9  6.6,2.01,8.33,6.53,314,1016.6,16,14.5,999,99
1996,7,17,20,323,4.7  5.9,1.95,7.69,6.77,316,1016.6,16.4,14.5,999,99
1996,7,17,21,321,6.7  8.2,1.91,8.33,6.63,324,1016.6,16.8,14.5,999,99
1996,7,17,22,318,7.6  9.6,1.98,8.33,6.46,310,1016.5,16.8,14.5,999,99
1996,7,17,23,315,7.8  9.7,1.95,9.09,6.11,319,1016.5,16.7,14.5,999,99
1996,7,18,0,317,7.0  8.9,1.8,7.69,5.83,309,1016.5,16.4,14.5,999,99
1996,7,18,1,317,6.1  8.0,1.61,7.69,5.62,315,1016.4,16.5,14.5,999,99
1996,7,18,2,323,6.9  8.6,1.6,7.69,5.53,316,1015.9,16.2,14.5,999,99
1996,7,18,3,325,8.2  9.6,1.61,14.29,5.57,201,1015.8,15.9,14.5,999,99
1996,7,18,4,329,7.1  9.6,1.64,16.67,5.52,182,1016.5,15.9,14.5,999,99
1996,7,18,5,325,6.3  7.8,1.54,7.14,5.43,311,1016.7,15.9,14.5,999,99
1996,7,18,6,335,7.0  8.8,1.47,16.67,5.68,168,1016.7,16,14.5,999,99
1996,7,18,7,328,7.6  9.4,1.47,16.67,5.29,183,1017.6,16.1,14.4,999,99
1996,7,18,8,326,6.4  8.2,1.48,16.67,5.47,194,1018,15.7,14.5,999,99
1996,7,18,9,329,6.7  7.9,1.51,16.67,5.64,185,1017.6,16,14.5,999,99
1996,7,18,10,328,8.0  9.8,1.69,14.29,5.73,191,1016.8,15.8,14.4,999,99
1996,7,18,11,329,6.9  8.6,1.67,16.67,5.63,186,1016.8,15.7,14.4,999,99
1996,7,18,12,337,6.9  8.7,1.83,6.25,5.79,317,1016.9,15.9,14.4,999,99
1996,7,18,13,331,6.7  8.2,1.71,14.29,5.72,221,1018,15.9,14.4,999,99
1996,7,18,14,330,6.6  7.8,1.64,16.67,5.71,172,1018.1,15.9,14.2,999,99
1996,7,18,15,335,6.5  8.2,1.75,16.67,5.86,183,1018.5,16,14.2,999,99
1996,7,18,16,330,7.1  8.9,1.74,16.67,5.67,189,1018.9,16.3,14.2,999,99
1996,7,18,17,329,8.1 10.0,2.08,7.69,6.06,312,1018.8,16.4,14.2,999,99
1996,7,18,18,326,8.5 10.7,2.09,7.14,5.73,315,1018.8,16.4,14.2,999,99
1996,7,18,19,322,8.6 10.6,2.11,16.67,5.74,161,1018.9,16.5,14.2,999,99
1996,7,18,20,321,9.2 11.0,2.3,6.67,5.7,314,1018.8,16.5,14.2,999,99
1996,7,18,21,318,10.3 12.4,2.17,7.14,5.72,312,1018.5,16.5,14.2,999,99
1996,7,18,22,317,10.3 12.5,2.11,6.67,5.35,317,1018.4,16.6,14.4,999,99
1996,7,18,23,320,10.3 13.0,2.11,7.69,5.43,311,1018.3,16.7,14.2,999,99
1996,7,19,0,320,11.5 14.6,2.18,7.69,5.55,313,1017.7,16.7,14.2,999,99
1996,7,19,1,322,11.7 14.3,2.41,7.69,5.73,313,1016.9,16.7,14.1,999,99
1996,7,19,2,323,11.6 13.6,2.25,7.69,5.72,313,1016.8,16.7,14.1,999,99
1996,7,19,3,327,10.6 12.7,2.17,7.14,5.59,311,1017.7,16.7,13.7,999,99
1996,7,19,4,324,10.2 13.2,2.47,7.69,5.94,312,1017.5,16.5,13.6,999,99
1996,7,19,5,324,9.8 12.1,2.5,7.69,5.85,318,1017.6,16.4,13.6,999,99
1996,7,19,6,325,9.0 10.8,2.21,7.69,5.75,320,1017.9,16.1,13.4,999,99
1996,7,19,7,325,7.6  9.3,2.21,7.69,5.83,323,1017.2,16,13.3,999,99
1996,7,19,8,328,7.1  8.8,2.32,7.14,6.04,324,1017,15.9,12.9,999,99
1996,7,19,9,326,7.1  9.1,2.07,8.33,5.99,316,1016.6,15.7,12.8,999,99
1996,7,19,10,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1996,7,19,11,328,7.0  8.6,2.12,8.33,6.24,309,1016.1,15.6,12.5,999,99
1996,7,19,12,331,6.8  8.3,2.19,8.33,6.3,306,1015.9,15.6,12.5,999,99
1996,7,19,13,325,6.6  8.5,2.33,7.69,6.45,311,1016.3,15.6,12.2,999,99
1996,7,19,14,331,5.7  6.9,2.04,8.33,6.07,302,1016.5,15.6,12.1,999,99
1996,7,19,15,329,6.6  7.8,2.05,8.33,6.16,308,1016.6,15.6,12.1,999,99
1996,7,19,16,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1996,7,19,17,329,4.4  5.7,2.28,8.33,6.58,308,1017,15.6,12.1,999,99
1996,7,19,18,320,4.3  5.4,2.41,8.33,6.78,309,1017,15.7,12.1,999,99
1996,7,19,19,321,5.4  6.5,2.36,8.33,6.78,309,1016.7,15.7,12.1,999,99
1996,7,19,20,320,6.2  7.9,2.27,9.09,6.71,322,1016.6,15.9,12.2,999,99
1996,7,19,21,317,7.1  9.2,2.35,8.33,6.52,314,1016.5,16,12.5,999,99
1996,7,19,22,318,6.6  8.1,2.38,10,6.51,315,1016.5,16.4,12.5,999,99
1996,7,19,23,320,7.9 10.4,2.57,8.33,6.54,314,1015.8,16.4,12.6,999,99
1996,7,20,0,320,8.9 10.8,2.83,9.09,6.47,315,1015.5,16.4,12.8,999,99
1996,7,20,1,322,10.1 12.9,2.57,9.09,6.03,317,1014.3,16.4,12.8,999,99
1996,7,20,2,325,10.1 12.9,2.53,10,5.97,315,1014.2,16.4,12.6,999,99
1996,7,20,3,324,10.1 12.3,2.48,9.09,5.97,313,1014.2,16.4,12.8,999,99
1996,7,20,4,322,9.4 11.5,2.44,9.09,5.97,316,1014.3,16.4,12.9,999,99
1996,7,20,5,321,9.3 10.9,2.43,9.09,5.84,311,1014.4,16.4,12.9,999,99
1996,7,20,6,322,9.0 10.8,2.44,9.09,6.08,319,1014.3,16,12.9,999,99
1996,7,20,7,320,8.0  9.8,2.28,8.33,6.05,314,1014.3,15.9,12.8,999,99
1996,7,20,8,326,6.9  8.1,2.23,9.09,6.01,313,1014.4,15.7,12.6,999,99
1996,7,20,9,325,6.3  7.7,2.37,9.09,6.36,313,1014.2,15.6,12.5,999,99
1996,7,20,10,327,5.9  7.5,2.43,8.33,6.71,313,1013.9,15.2,12.1,999,99
1996,7,20,11,323,5.9  7.4,2.29,8.33,6.47,308,1013.5,15.2,12.1,999,99
1996,7,20,12,322,5.1  6.5,2.33,8.33,6.54,313,1013.6,15.2,12.1,999,99
1996,7,20,13,325,4.9  6.1,2.2,8.33,6.6,311,1014,15.2,12.1,999,99
1996,7,20,14,326,5.3  6.4,2.25,8.33,6.72,312,1014.2,15.2,12.1,999,99
1996,7,20,15,324,4.4  5.6,2.19,7.69,6.63,315,1014.4,15.3,12.1,999,99
1996,7,20,16,322,4.8  6.0,2.3,9.09,6.77,320,1014.4,15.3,12.1,999,99
1996,7,20,17,323,4.6  5.6,2.07,9.09,6.34,321,1014.4,15.6,12.1,999,99
1996,7,20,18,321,4.8  5.8,2.22,9.09,6.61,319,1014.4,15.6,12.1,999,99
1996,7,20,19,318,4.9  6.3,1.87,9.09,6.28,314,1014.2,15.6,12.2,999,99
1996,7,20,20,311,4.8  6.3,1.9,8.33,6.34,318,1014.2,15.7,12.5,999,99
1996,7,20,21,315,5.3  6.4,1.85,9.09,6.56,318,1013.5,15.7,12.6,999,99
1996,7,20,22,310,5.6  6.8,1.91,8.33,6.35,315,1013.4,15.9,12.6,999,99
1996,7,20,23,314,6.1  7.5,1.78,8.33,6.04,314,1013.1,15.9,12.6,999,99
1996,7,21,0,312,6.8  7.9,1.89,9.09,6.17,316,1011.9,16,12.6,999,99
1996,7,21,1,312,7.4  8.7,1.83,8.33,5.91,315,1011.6,16,12.6,999,99
1996,7,21,2,316,7.7  9.1,1.86,8.33,5.7,323,1011.2,16,12.6,999,99
1996,7,21,3,311,7.2  8.4,1.96,7.69,5.58,315,1011.3,16,12.5,999,99
1996,7,21,4,315,6.9  8.5,1.82,9.09,5.59,315,1011.8,15.9,12.5,999,99
1996,7,21,5,306,6.5  7.8,1.79,8.33,5.66,315,1011.9,16,12.5,999,99
1996,7,21,6,326,4.4  5.6,1.83,9.09,5.95,316,1012.8,16,12.6,999,99
1996,7,21,7,308,2.9  4.0,1.77,8.33,6.18,315,1013.3,15.9,12.6,999,99
1996,7,21,8,318,2.8  3.7,1.92,8.33,6.45,315,1013,15.7,12.6,999,99
1996,7,21,9,296,2.8  3.6,1.85,8.33,6.7,314,1012.1,15.7,12.5,999,99
1996,7,21,10,310,2.3  3.1,1.81,9.09,6.59,322,1012,15.6,12.5,999,99
1996,7,21,11,300,1.9  2.6,1.88,9.09,6.63,319,1012,15.3,12.2,999,99
1996,7,21,12,335,1.5  2.4,1.77,9.09,6.65,317,1012,15.2,12.1,999,99
1996,7,21,13,232,.2   .6,1.69,8.33,6.42,321,1012.7,14.9,12.1,999,99
1996,7,21,14,56,.2  1.4,2.06,8.33,6.86,314,1013.4,14.9,12.1,999,99
1996,7,21,15,295,1.3  2.2,2,9.09,7.01,312,1014.2,15.2,12.1,999,99
1996,7,21,16,294,.4  1.5,1.86,9.09,6.69,323,1014.4,15.1,12.1,999,99
1996,7,21,17,180,.0   .4,1.95,9.09,6.79,318,1014.5,15.7,12.5,999,99
1996,7,21,18,180,.0   .2,1.82,8.33,6.53,325,1014.4,15.7,12.6,999,99
1996,7,21,19,180,.0   .0,1.76,8.33,6.4,334,1014.8,15.3,12.9,999,99
1996,7,21,20,57,.1   .6,1.99,9.09,6.84,319,1015.3,15.2,12.9,999,99
1996,7,21,21,180,.0   .6,1.68,8.33,6.69,323,1015,15.6,13.3,999,99
1996,7,21,22,107,.1  1.8,1.71,8.33,6.71,313,1014.4,15.7,13.4,999,99
1996,7,21,23,247,1.0  2.1,1.78,8.33,7.04,324,1014.4,15.6,13.4,999,99
1996,7,22,0,258,2.2  3.4,1.76,9.09,7.16,324,1014.4,15.2,13.3,999,99
1996,7,22,1,264,1.6  3.1,1.69,9.09,7.03,329,1014.3,15.1,13.3,999,99
1996,7,22,2,291,1.0  2.4,1.78,9.09,7.11,326,1014.4,14.9,13,999,99
1996,7,22,3,303,.4  1.6,1.78,9.09,7.27,324,1015.6,14.8,13.3,999,99
1996,7,22,4,344,.1   .9,1.81,10,7.32,318,1015.6,14.7,13.3,999,99
1996,7,22,5,180,.0   .0,1.98,9.09,7.48,320,1016,14.2,12.9,999,99
1996,7,22,6,16,.2  2.2,1.86,9.09,7.39,324,1016.5,14.4,13.3,999,99
1996,7,22,7,222,.2  1.1,1.93,9.09,7.54,329,1016.5,14.1,13.3,999,99
1996,7,22,8,346,.1   .4,1.75,9.09,7.52,324,1016.6,13.7,13.4,999,99
1996,7,22,9,215,1.1  2.3,1.67,10,7.58,321,1016.5,14,13.6,999,99
1996,7,22,10,158,1.9  2.8,1.77,9.09,7.49,313,1016.5,14,13.6,999,99
1996,7,22,11,126,1.0  2.4,1.74,9.09,7.32,317,1016.5,14.1,13.4,999,99
1996,7,22,12,180,.0   .3,1.69,10,7.37,318,1016.5,14,13.3,999,99
1996,7,22,13,191,1.2  2.8,1.64,9.09,7.08,319,1016.6,14.1,13.3,999,99
1996,7,22,14,180,.0   .2,1.61,9.09,7.23,321,1017.1,14.1,13.4,999,99
1996,7,22,15,85,.6  2.0,1.86,9.09,7.61,320,1018,14,13.4,999,99
1996,7,22,16,134,1.9  2.9,1.67,9.09,7.19,319,1018.1,14.4,13.6,999,99
1996,7,22,17,114,1.3  2.4,1.68,9.09,7.29,332,1018.5,14.5,13.7,999,99
1996,7,22,18,122,1.2  2.4,1.65,9.09,7.45,328,1018.5,14.6,14.1,999,99
1996,7,22,19,152,1.9  2.7,1.51,9.09,7.32,322,1018.9,14.5,14.1,999,99
1996,7,22,20,167,1.7  2.7,1.52,9.09,7.7,317,1018.9,15.1,14.2,999,99
1996,7,22,21,152,1.7  2.8,1.26,9.09,7.28,324,1018.8,15.6,14.1,999,99
1996,7,22,22,190,2.2  3.1,1.48,9.09,7.52,309,1018.7,15.7,14.1,999,99
1996,7,22,23,216,1.8  2.5,1.35,10,7.62,304,1018.7,15.7,14.1,999,99
1996,7,23,0,235,2.7  3.4,1.36,10,7.71,307,1018.3,15.7,14.1,999,99
1996,7,23,1,214,1.3  2.1,1.19,10,7.41,305,1018.3,15.7,14.1,999,99
1996,7,23,2,255,1.7  2.2,1.4,9.09,7.85,306,1018.2,15.7,14.2,999,99
1996,7,23,3,338,.5  1.5,1.22,9.09,7.64,318,1018.2,15.7,14.2,999,99
1996,7,23,4,326,.9  2.1,1.3,10,7.62,312,1018.7,15.6,14.1,999,99
1996,7,23,5,56,.2   .9,1.36,9.09,7.57,314,1018.9,15.6,13.9,999,99
1996,7,23,6,339,.3  1.2,1.47,10,7.68,313,1018.8,15.6,13.4,999,99
1996,7,23,7,11,.1   .5,1.61,9.09,7.72,314,1018.7,15.2,13.6,999,99
1996,7,23,8,347,.6  1.4,1.56,9.09,7.83,313,1018.6,15.2,13.9,999,99
1996,7,23,9,338,.8  1.8,1.49,8.33,7.67,311,1018.2,15.2,13.7,999,99
1996,7,23,10,313,1.1  2.4,1.38,9.09,7.43,316,1018.2,14.9,13.4,999,99
1996,7,23,11,292,2.1  3.3,1.49,10,7.58,310,1018.2,15,12.9,999,99
1996,7,23,12,319,1.4  2.4,1.46,10,7.55,307,1018.1,15.2,13.3,999,99
1996,7,23,13,338,1.3  2.4,1.47,9.09,7.78,306,1018.2,15.3,13.6,999,99
1996,7,23,14,292,2.1  3.1,1.56,9.09,7.96,312,1018.8,15.4,13.5,999,99
1996,7,23,15,314,2.6  3.5,1.46,9.09,7.84,308,1018.8,15.7,13.4,999,99
1996,7,23,16,331,1.9  3.0,1.28,9.09,7.58,304,1019,15.7,13.4,999,99
1996,7,23,17,332,2.0  3.1,1.46,10,8.26,309,1019,15.9,13.6,999,99
1996,7,23,18,294,2.2  3.2,1.42,9.09,8.21,318,1019,15.9,13.6,999,99
1996,7,23,19,308,3.2  4.0,1.32,14.29,7.94,185,1019,16,13.6,999,99
1996,7,23,20,302,3.2  4.0,1.37,9.09,7.9,319,1018.9,16,13.7,999,99
1996,7,23,21,290,3.1  4.6,1.34,9.09,8.54,313,1018.9,16.3,13.7,999,99
1996,7,23,22,291,4.2  5.3,1.27,9.09,7.81,303,1018.3,16,13.7,999,99
1996,7,23,23,286,4.5  5.5,1.27,9.09,7.92,309,1018.1,16.4,14.1,999,99
1996,7,24,0,311,4.7  6.2,1.3,8.33,7.99,300,1017.8,16.4,14.1,999,99
1996,7,24,1,289,3.9  6.4,1.3,14.29,8.01,188,1016.7,16,14,999,99
1996,7,24,2,306,4.8  6.1,1.32,14.29,7.63,206,1016.7,16,13.7,999,99
1996,7,24,3,304,4.7  5.7,1.39,14.29,7.83,188,1016.6,16.2,13.7,999,99
1996,7,24,4,324,5.1  6.6,1.57,14.29,8.23,188,1016.5,16.1,14.1,999,99
1996,7,24,5,319,4.8  6.4,1.29,20,7.37,191,1016.7,16.4,14.1,999,99
1996,7,24,6,313,4.7  6.1,1.38,14.29,7.22,185,1016.7,16,14.1,999,99
1996,7,24,7,301,5.0  6.3,1.43,20,7.5,185,1016.6,16,13.8,999,99
1996,7,24,8,289,3.6  5.0,1.73,20,8.84,177,1016.7,15.9,14.1,999,99
1996,7,24,9,313,4.1  5.6,1.43,20,7.63,191,1016.5,15.9,14.1,999,99
1996,7,24,10,321,4.1  5.4,1.53,20,8.41,192,1016.5,15.7,13.7,999,99
1996,7,24,11,318,3.6  4.9,1.53,20,8.72,190,1016.5,15.7,13.7,999,99
1996,7,24,12,329,3.4  5.0,1.66,20,9.04,188,1016.4,15.3,13.6,999,99
1996,7,24,13,336,3.2  4.6,1.64,20,8.78,177,1016.6,15.2,13.7,999,99
1996,7,24,14,342,3.9  5.0,1.61,20,8.92,188,1016.5,15.2,13.7,999,99
1996,7,24,15,318,2.9  4.2,1.95,20,10.82,187,1016.7,14.9,13.7,999,99
1996,7,24,16,320,3.7  5.1,1.53,20,8.94,188,1016.7,15.1,13.6,999,99
1996,7,24,17,324,3.8  5.6,1.86,20,10.36,187,1016.6,15.2,13.7,999,99
1996,7,24,18,327,4.4  5.6,1.6,20,9.37,181,1016.7,15.3,13.6,999,99
1996,7,24,19,323,5.1  6.3,1.49,20,9.14,181,1016.5,15.5,13.6,999,99
1996,7,24,20,311,6.4  8.2,1.49,20,8.67,193,1015.9,15.7,13.7,999,99
1996,7,24,21,309,5.5  7.1,1.81,20,8.44,183,1015.9,15.7,13.7,999,99
1996,7,24,22,311,6.7  8.7,1.61,20,7.64,199,1015.5,15.7,13.7,999,99
1996,7,24,23,309,7.5  9.5,1.93,20,7.56,182,1014.3,15.7,13.7,999,99
1996,7,25,0,315,6.8  8.0,1.7,20,6.84,186,1014.1,15.9,13.7,999,99
1996,7,25,1,313,7.4  8.9,1.77,20,6.7,196,1013.5,15.6,13.7,999,99
1996,7,25,2,317,7.6  9.3,2.07,20,7.16,186,1013.4,15.2,13.7,999,99
1996,7,25,3,316,7.6  9.1,2.18,20,7.93,196,1013.4,15.4,13.6,999,99
1996,7,25,4,313,6.6  8.5,2.12,20,7.41,201,1013.5,15.3,13.3,999,99
1996,7,25,5,322,6.8  8.4,1.85,20,6.98,196,1013.9,15.4,12.9,999,99
1996,7,25,6,313,5.7  7.3,1.75,20,7.11,200,1014,15.4,12.9,999,99
1996,7,25,7,319,5.8  7.2,1.86,16.67,7.54,189,1013.7,15.2,12.9,999,99
1996,7,25,8,326,5.3  6.8,1.86,20,7.97,193,1013.5,15.2,13.3,999,99
1996,7,25,9,328,4.8  6.4,2.01,20,8.63,192,1013.4,15.2,13.3,999,99
1996,7,25,10,324,5.7  7.6,1.98,20,8.47,192,1013.3,15,13.3,999,99
1996,7,25,11,330,5.2  6.9,1.93,20,7.97,200,1012.7,14.9,13.3,999,99
1996,7,25,12,316,5.7  7.6,2.09,16.67,8.7,194,1012.1,14.6,13.3,999,99
1996,7,25,13,316,5.5  6.9,1.9,16.67,8.08,194,1012.9,14.9,13.3,999,99
1996,7,25,14,336,5.4  7.0,2.36,16.67,9.19,191,1013.4,14.4,13.3,999,99
1996,7,25,15,344,5.4  7.0,2.18,16.67,8.62,186,1013.5,14.4,13.3,999,99
1996,7,25,16,343,4.7  6.7,2.04,16.67,8.2,198,1014,14.5,13.3,999,99
1996,7,25,17,334,4.7  6.3,2.38,16.67,9.48,191,1013.7,14.8,13.3,999,99
1996,7,25,18,325,5.5  6.7,2.06,16.67,8.72,194,1013.5,14.9,13.3,999,99
1996,7,25,19,317,5.3  7.1,1.81,16.67,7.14,193,1013.4,15.2,13.3,999,99
1996,7,25,20,321,6.2  7.5,1.85,16.67,7.23,192,1013.4,15.3,13,999,99
1996,7,25,21,307,5.1  7.0,2.45,16.67,8.59,190,1013.5,15.7,13.3,999,99
1996,7,25,22,313,5.8  7.6,2.42,16.67,8.6,193,1013.6,15.7,13.3,999,99
1996,7,25,23,315,5.6  7.0,1.91,16.67,7.22,189,1013.6,15.8,13.4,999,99
1996,7,26,0,310,4.9  6.8,1.97,16.67,7.59,198,1013.5,15.9,13.3,999,99
1996,7,26,1,306,5.1  6.4,2.03,16.67,7.51,198,1013.4,15.9,13.3,999,99
1996,7,26,2,316,5.3  7.1,2.09,16.67,7.4,187,1012.9,15.7,13.3,999,99
1996,7,26,3,323,5.9  7.8,1.9,16.67,7.06,191,1012.9,15.5,13,999,99
1996,7,26,4,320,7.1  8.8,1.97,16.67,7.3,199,1012.9,15.2,12.9,999,99
1996,7,26,5,334,6.7  8.3,1.98,16.67,7.24,197,1013.3,15.2,12.9,999,99
1996,7,26,6,338,5.8  7.8,1.8,16.67,6.99,200,1013.4,15.2,12.9,999,99
1996,7,26,7,334,6.0  7.8,1.78,16.67,7.05,187,1013.4,14.9,12.9,999,99
1996,7,26,8,336,4.5  5.6,1.89,16.67,7.56,195,1013.5,14.9,12.8,999,99
1996,7,26,9,329,2.5  4.7,2.05,16.67,8.25,186,1013.5,14.8,12.8,999,99
1996,7,26,10,326,3.2  4.7,1.79,16.67,7.64,181,1013.3,14.8,12.8,999,99
1996,7,26,11,333,4.1  5.9,1.73,16.67,7.4,211,1013.3,14.5,12.8,999,99
1996,7,26,12,323,1.8  3.1,1.96,16.67,8.03,190,1013.4,14.7,12.8,999,99
1996,7,26,13,298,.9  2.3,1.65,16.67,7.31,196,1013.6,14.5,12.6,999,99
1996,7,26,14,313,3.0  4.4,1.62,16.67,7.72,192,1013.5,14.5,12.6,999,99
1996,7,26,15,315,2.0  3.0,1.47,16.67,7.06,191,1014.3,14.9,12.6,999,99
1996,7,26,16,293,.5  1.9,1.93,16.67,8.62,193,1015.6,14.9,12.6,999,99
1996,7,26,17,350,3.9  5.6,1.53,16.67,7.6,192,1014.3,14.8,12.6,999,99
1996,7,26,18,323,1.4  2.1,1.77,14.29,7.75,196,1015.7,15.2,12.8,999,99
1996,7,26,19,325,1.4  2.8,1.53,16.67,7.74,186,1015.8,15.7,13.3,999,99
1996,7,26,20,343,3.1  4.3,1.62,16.67,7.73,191,1015.3,15.6,13.6,999,99
1996,7,26,21,343,5.1  6.6,1.51,14.29,7.11,208,1014.2,15.3,13.6,999,99
1996,7,26,22,322,4.6  6.0,1.55,16.67,7.93,197,1013.8,15.6,13.4,999,99
1996,7,26,23,317,4.6  5.9,1.57,16.67,7.68,193,1013.5,15.4,13.5,999,99
1996,7,27,0,300,6.4  8.1,1.63,16.67,7.74,188,1013.2,15.3,13.4,999,99
1996,7,27,1,302,6.9  8.3,1.53,14.29,7.18,192,1012.9,15.6,13.4,999,99
1996,7,27,2,310,6.4  7.9,1.42,16.67,6.34,195,1013.3,15.7,13.4,999,99
1996,7,27,3,328,7.4  9.2,1.51,14.29,6.35,187,1012,15.6,13.4,999,99
1996,7,27,4,325,5.8  7.3,1.36,14.29,5.52,200,1013.2,15.1,13.4,999,99
1996,7,27,5,305,4.8  6.3,1.64,16.67,6.7,199,1013.5,15.2,13.3,999,99
1996,7,27,6,316,5.9  7.8,1.54,14.29,6.62,194,1013.6,15.2,13.3,999,99
1996,7,27,7,340,5.9  7.6,1.6,16.67,6.84,199,1013.5,15.2,13.3,999,99
1996,7,27,8,337,5.7  7.3,1.63,14.29,6.94,205,1013.5,15,13.3,999,99
1996,7,27,9,337,5.1  6.3,1.42,14.29,6.37,192,1013.3,15.2,13.4,999,99
